iteration,test_acc,actions
348,0.6305000000000001,"[[[0.04700026 0.0530568 ]
  [0.         0.21167058]]]"
349,0.546,"[[[0.03584903 0.05493515]
  [0.         0.1873845 ]]]"
350,0.607,"[[[0.05952785 0.0559721 ]
  [0.         0.25026882]]]"
351,0.58,"[[[0.03609321 0.05661399]
  [0.         0.19135278]]]"
352,0.6475,"[[[0.05569689 0.05436858]
  [0.         0.23685233]]]"
353,0.5815,"[[[0.04604258 0.05180315]
  [0.         0.20671771]]]"
354,0.5105,"[[[0.03146493 0.05623303]
  [0.         0.17892876]]]"
355,0.6815,"[[[0.06344501 0.05844176]
  [0.         0.26579362]]]"
356,0.637,"[[[0.03988655 0.05054368]
  [0.         0.18866414]]]"
357,0.629,"[[[0.04095627 0.05535768]
  [0.         0.20104112]]]"
358,0.5349999999999999,"[[[0.03449236 0.05390081]
  [0.         0.18191421]]]"
359,0.536,"[[[0.03242798 0.05980022]
  [0.         0.1883985 ]]]"
360,0.677,"[[[0.06182961 0.05704855]
  [0.         0.25864491]]]"
361,0.532,"[[[0.03707149 0.05069721]
  [0.         0.18193521]]]"
362,0.5485,"[[[0.03296342 0.06276265]
  [0.         0.19556719]]]"
363,0.6375,"[[[0.05598903 0.05524974]
  [0.         0.23936138]]]"
364,0.6020000000000001,"[[[0.03977693 0.05522415]
  [0.         0.19781302]]]"
365,0.5575,"[[[0.03497977 0.05636918]
  [0.         0.18806417]]]"
366,0.5915,"[[[0.05693052 0.05528046]
  [0.         0.24192753]]]"
367,0.6074999999999999,"[[[0.02913371 0.05442924]
  [0.         0.16947149]]]"
368,0.6485000000000001,"[[[0.05105889 0.05096197]
  [0.         0.21793258]]]"
369,0.5415,"[[[0.03611264 0.05289996]
  [0.         0.18396676]]]"
370,0.5595,"[[[0.03142328 0.06225515]
  [0.         0.19062686]]]"
371,0.69,"[[[0.05986022 0.05686981]
  [0.         0.25291675]]]"
372,0.575,"[[[0.03442098 0.04927859]
  [0.         0.17246921]]]"
373,0.6234999999999999,"[[[0.03335658 0.05784336]
  [0.         0.1868971 ]]]"
374,0.548,"[[[0.04826532 0.05221469]
  [0.         0.21321484]]]"
375,0.7310000000000001,"[[[0.02999315 0.06244929]
  [0.         0.18732063]]]"
376,0.6905,"[[[0.03431744 0.04383065]
  [0.         0.16123834]]]"
377,0.5735,"[[[0.03695682 0.04979223]
  [0.         0.17982684]]]"
378,0.4635,"[[[0.06125254 0.05610551]
  [0.         0.25523794]]]"
379,0.7210000000000001,"[[[0.02921987 0.06888869]
  [0.         0.19760334]]]"
380,0.687,"[[[0.03783121 0.0447656 ]
  [0.         0.17187664]]]"
381,0.536,"[[[0.03530386 0.04930893]
  [0.         0.17473109]]]"
382,0.6739999999999999,"[[[0.06196647 0.0569895 ]
  [0.         0.25890809]]]"
383,0.591,"[[[0.03260736 0.04998962]
  [0.         0.16937244]]]"
384,0.7270000000000001,"[[[0.05266334 0.05333623]
  [0.         0.22682519]]]"
385,0.5914999999999999,"[[[0.03358174 0.04395256]
  [0.         0.15965658]]]"
386,0.548,"[[[0.03320218 0.05644038]
  [0.         0.18372764]]]"
387,0.667,"[[[0.06070212 0.05655568]
  [0.         0.25459936]]]"
388,0.675,"[[[0.03308666 0.04915133]
  [0.         0.1688873 ]]]"
389,0.6659999999999999,"[[[0.04463324 0.04906297]
  [0.         0.19763884]]]"
390,0.4985,"[[[0.0390413  0.0516623 ]
  [0.         0.18880212]]]"
391,0.7455,"[[[0.0651163  0.05914604]
  [0.         0.27181008]]]"
392,0.7555,"[[[0.03032667 0.04198268]
  [0.         0.14761293]]]"
393,0.8069999999999999,"[[[0.03201641 0.04091928]
  [0.         0.14965512]]]"
394,0.774,"[[[0.0239711  0.03139718]
  [0.         0.11057841]]]"
395,0.7755,"[[[0.02869326 0.03266357]
  [0.         0.12477116]]]"
396,0.7749999999999999,"[[[0.02317744 0.03311319]
  [0.         0.11208501]]]"
397,0.7925,"[[[0.02512031 0.03338198]
  [0.         0.1174127 ]]]"
398,0.808,"[[[0.02551505 0.03016043]
  [0.         0.11188053]]]"
399,0.806,"[[[0.02143489 0.02954279]
  [0.         0.10059988]]]"
400,0.815,"[[[0.0240559  0.02940105]
  [0.         0.10675687]]]"
401,0.7435,"[[[0.02120525 0.02798426]
  [0.         0.09689132]]]"
402,0.7865,"[[[0.02948448 0.03461787]
  [0.         0.13067122]]]"
403,0.808,"[[[0.02434367 0.03272552]
  [0.         0.11417568]]]"
404,0.8015,"[[[0.02355212 0.02916391]
  [0.         0.10503934]]]"
405,0.819,"[[[0.02289113 0.02827938]
  [0.         0.10162853]]]"
406,0.8140000000000001,"[[[0.02110045 0.02761262]
  [0.         0.09588388]]]"
407,0.7855,"[[[0.02338702 0.02841596]
  [0.         0.10312296]]]"
408,0.7829999999999999,"[[[0.02311468 0.03194886]
  [0.         0.10958377]]]"
409,0.8065,"[[[0.02503767 0.03066373]
  [0.         0.11172199]]]"
410,0.823,"[[[0.02157656 0.02852849]
  [0.         0.09890176]]]"
411,0.8180000000000001,"[[[0.02330872 0.0289166 ]
  [0.         0.10394161]]]"
412,0.8185,"[[[0.02169213 0.02803825]
  [0.         0.0981962 ]]]"
413,0.7969999999999999,"[[[0.0228874  0.0285725 ]
  [0.         0.10221128]]]"
414,0.8225,"[[[0.02290414 0.02876435]
  [0.         0.10263982]]]"
415,0.796,"[[[0.0220447  0.02805199]
  [0.         0.09908992]]]"
416,0.78,"[[[0.0243047  0.02961086]
  [0.         0.10779245]]]"
417,0.8225,"[[[0.02354266 0.03235323]
  [0.         0.11145269]]]"
418,0.827,"[[[0.02162863 0.02796772]
  [0.         0.09789783]]]"
419,0.8140000000000001,"[[[0.0225245  0.02943805]
  [0.         0.10306692]]]"
420,0.8109999999999999,"[[[0.0219623  0.02851736]
  [0.         0.09982699]]]"
421,0.8065,"[[[0.0242552  0.02897108]
  [0.         0.10637855]]]"
422,0.8185,"[[[0.02154396 0.03054121]
  [0.         0.10288098]]]"
423,0.7949999999999999,"[[[0.0216057  0.02773186]
  [0.         0.09736537]]]"
424,0.813,"[[[0.02192962 0.02948448]
  [0.         0.10169841]]]"
425,0.8240000000000001,"[[[0.02195741 0.02926345]
  [0.         0.10132076]]]"
426,0.8185,"[[[0.02127788 0.02685561]
  [0.         0.09479126]]]"
427,0.8265,"[[[0.02027982 0.02620824]
  [0.         0.09103446]]]"
428,0.8135,"[[[0.01975815 0.0266803 ]
  [0.         0.09070672]]]"
429,0.8175,"[[[0.02153931 0.0271272 ]
  [0.         0.09598149]]]"
430,0.8265,"[[[0.02066342 0.026494  ]
  [0.         0.09255283]]]"
431,0.8315,"[[[0.02013939 0.02730152]
  [0.         0.09289608]]]"
432,0.8225,"[[[0.02139429 0.02699729]
  [0.         0.09536313]]]"
433,0.7645,"[[[0.02027754 0.02719403]
  [0.         0.09301844]]]"
434,0.8280000000000001,"[[[0.02350158 0.03401748]
  [0.         0.11470525]]]"
435,0.8285,"[[[0.02094921 0.02862208]
  [0.         0.0975492 ]]]"
436,0.7975,"[[[0.02095832 0.0271372 ]
  [0.         0.09457524]]]"
437,0.8285,"[[[0.02432908 0.02904844]
  [0.         0.10671654]]]"
438,0.8305,"[[[0.02083553 0.02638736]
  [0.         0.09275991]]]"
439,0.821,"[[[0.01965793 0.02738435]
  [0.         0.09188069]]]"
440,0.8029999999999999,"[[[0.0195983  0.02680228]
  [0.         0.09056035]]]"
441,0.8295,"[[[0.02533475 0.02937435]
  [0.         0.10984913]]]"
442,0.7955,"[[[0.02043232 0.0258797 ]
  [0.         0.09074537]]]"
443,0.819,"[[[0.02314773 0.0296831 ]
  [0.         0.10509352]]]"
444,0.8109999999999999,"[[[0.02075458 0.02662927]
  [0.         0.09304965]]]"
445,0.8195,"[[[0.01952259 0.02687919]
  [0.         0.09052956]]]"
446,0.8345,"[[[0.02212447 0.02789412]
  [0.         0.09896711]]]"
447,0.769,"[[[0.0192745  0.02496087]
  [0.         0.08604981]]]"
448,0.8115,"[[[0.02154683 0.03125882]
  [0.         0.10433386]]]"
449,0.8260000000000001,"[[[0.02260785 0.02982914]
  [0.         0.10406109]]]"
450,0.8125,"[[[0.02120073 0.02803419]
  [0.         0.09698102]]]"
451,0.817,"[[[0.0238752  0.02895439]
  [0.         0.10541048]]]"
452,0.8295,"[[[0.01902739 0.02594513]
  [0.         0.08742978]]]"
453,0.833,"[[[0.02095464 0.02622395]
  [0.         0.0927223 ]]]"
454,0.8235,"[[[0.02037878 0.02662855]
  [0.         0.09212578]]]"
455,0.8180000000000001,"[[[0.02445005 0.02951872]
  [0.         0.10796387]]]"
456,0.8285,"[[[0.01912196 0.02663716]
  [0.         0.08905774]]]"
457,0.8325,"[[[0.01990622 0.02535557]
  [0.         0.08839629]]]"
458,0.8125,"[[[0.02153117 0.02899622]
  [0.         0.09973405]]]"
459,0.8365,"[[[0.02108289 0.02964439]
  [0.         0.09993926]]]"
460,0.8220000000000001,"[[[0.02071232 0.02692441]
  [0.         0.09354176]]]"
461,0.7955,"[[[0.02089627 0.0259177 ]
  [0.         0.09196061]]]"
462,0.8425,"[[[0.02322306 0.02843597]
  [0.         0.1027604 ]]]"
463,0.8385,"[[[0.02082408 0.02685799]
  [0.         0.09368202]]]"
464,0.8065,"[[[0.01933711 0.02471499]
  [0.         0.08570698]]]"
465,0.8200000000000001,"[[[0.02200882 0.02694843]
  [0.         0.09677333]]]"
466,0.843,"[[[0.01854356 0.02476168]
  [0.         0.08385486]]]"
467,0.829,"[[[0.01888205 0.02480871]
  [0.         0.08478006]]]"
468,0.8280000000000001,"[[[0.01918163 0.02828212]
  [0.         0.09251945]]]"
469,0.8385,"[[[0.01986765 0.02540979]
  [0.         0.08841115]]]"
470,0.8195,"[[[0.0206128  0.02630103]
  [0.         0.092039  ]]]"
471,0.8335,"[[[0.01957908 0.0260128 ]
  [0.         0.08892028]]]"
472,0.8405,"[[[0.01998841 0.02809091]
  [0.         0.09411722]]]"
473,0.8140000000000001,"[[[0.01887387 0.02461426]
  [0.         0.0843675 ]]]"
474,0.7989999999999999,"[[[0.01867519 0.02712916]
  [0.         0.08895207]]]"
475,0.849,"[[[0.02811969 0.03097343]
  [0.         0.11994315]]]"
476,0.841,"[[[0.0194971  0.0252668 ]
  [0.         0.08721341]]]"
477,0.819,"[[[0.02171162 0.02899371]
  [0.         0.10017242]]]"
478,0.8305,"[[[0.01971938 0.02540149]
  [0.         0.08803064]]]"
479,0.845,"[[[0.02021344 0.02763882]
  [0.         0.09375836]]]"
480,0.845,"[[[0.01981564 0.02529013]
  [0.         0.08804195]]]"
481,0.841,"[[[0.01964478 0.02697452]
  [0.         0.09102188]]]"
482,0.8345,"[[[0.0180063  0.0243493 ]
  [0.         0.08170496]]]"
483,0.8365,"[[[0.01955723 0.02530576]
  [0.         0.0874396 ]]]"
484,0.8365,"[[[0.01829728 0.02375793]
  [0.         0.08122504]]]"
485,0.8345,"[[[0.01785504 0.02461622]
  [0.         0.08187237]]]"
486,0.8520000000000001,"[[[0.020014   0.0253697 ]
  [0.         0.08868921]]]"
487,0.8555,"[[[0.01872323 0.02449145]
  [0.         0.08375014]]]"
488,0.8400000000000001,"[[[0.02013438 0.0250207 ]
  [0.         0.08827979]]]"
489,0.849,"[[[0.01837815 0.02435884]
  [0.         0.08263622]]]"
490,0.8300000000000001,"[[[0.01962468 0.02461298]
  [0.         0.08620628]]]"
491,0.8440000000000001,"[[[0.01940247 0.02501272]
  [0.         0.08646838]]]"
492,0.829,"[[[0.01928336 0.02404538]
  [0.         0.08422308]]]"
493,0.8560000000000001,"[[[0.02339141 0.03005572]
  [0.         0.10644488]]]"
494,0.859,"[[[0.02081829 0.02632306]
  [0.         0.09258777]]]"
495,0.8555,"[[[0.01782392 0.02479249]
  [0.         0.08215156]]]"
496,0.8385,"[[[0.01842376 0.02374034]
  [0.         0.08149958]]]"
497,0.8009999999999999,"[[[0.01951181 0.02508356]
  [0.         0.0868796 ]]]"
498,0.833,"[[[0.02080597 0.02906668]
  [0.         0.0980938 ]]]"
499,0.8245,"[[[0.02489143 0.02907008]
  [0.         0.10814357]]]"
